hotel_id,aspect,sentiment,mention_count,pos_count,neg_count,is_facility
287,breakfast,0.2,5,1,4,0
288,wifi,0.067,15,1,14,1
288,pool,1.0,1,1,0,1
288,gym,0.0,1,0,1,1
288,restaurant,0.875,8,7,1,1
288,room_service,1.0,1,1,0,1
288,lounge,0.5,2,1,1,1
288,event_space,1.0,1,1,0,1
288,staff,0.816,38,31,7,0
288,cleanliness,0.714,7,5,2,0
288,location,0.643,14,9,5,0
288,room_comfort,0.373,51,19,32,0
288,value,0.214,14,3,11,0
288,noise,1.0,4,4,0,0
288,breakfast,0.6,10,6,4,0
289,wifi,0.5,22,11,11,1
289,pool,0.199,136,27,109,1
289,gym,0.538,39,21,18,1
289,sauna,0.296,27,8,19,1
289,restaurant,0.453,86,39,47,1
289,room_service,0.333,51,17,34,1
289,lounge,0.625,8,5,3,1
289,event_space,0.25,4,1,3,1
289,staff,0.724,479,347,132,0
289,cleanliness,0.61,164,100,64,0
289,location,0.882,449,396,53,0
289,room_comfort,0.577,655,378,277,0
289,value,0.186,199,37,162,0
289,noise,0.444,72,32,40,0
289,breakfast,0.545,288,157,131,0
290,pool,1.0,1,1,0,1
290,gym,1.0,1,1,0,1
290,sauna,1.0,1,1,0,1
290,restaurant,0.5,2,1,1,1
290,room_service,0.0,1,0,1,1
290,staff,0.833,12,10,2,0
290,cleanliness,1.0,2,2,0,0
290,location,1.0,7,7,0,0
290,room_comfort,0.545,11,6,5,0
290,value,0.167,6,1,5,0
290,noise,0.5,2,1,1,0
290,breakfast,0.667,6,4,2,0
291,wifi,0.333,18,6,12,1
291,pool,0.701,127,89,38,1
291,gym,0.609,23,14,9,1
291,sauna,0.64,178,114,64,1
291,restaurant,0.571,119,68,51,1
291,room_service,0.41,61,25,36,1
291,lounge,0.409,22,9,13,1
291,event_space,0.867,15,13,2,1
291,staff,0.842,1313,1106,207,0
291,cleanliness,0.885,314,278,36,0
291,location,0.884,628,555,73,0
291,room_comfort,0.739,1608,1188,420,0
291,value,0.204,490,100,390,0
291,noise,0.75,64,48,16,0
291,breakfast,0.648,806,522,284,0
292,wifi,0.385,13,5,8,1
292,sauna,1.0,1,1,0,1
292,restaurant,0.556,9,5,4,1
292,staff,0.716,67,48,19,0
292,cleanliness,0.636,33,21,12,0
292,location,0.8,55,44,11,0
292,room_comfort,0.538,106,57,49,0
292,value,0.419,31,13,18,0
292,noise,0.19,21,4,17,0
292,breakfast,0.578,45,26,19,0
293,wifi,0.2,5,1,4,1
293,pool,0.857,7,6,1,1
293,sauna,1.0,1,1,0,1
293,restaurant,0.667,3,2,1,1
293,staff,0.731,26,19,7,0
293,cleanliness,1.0,14,14,0,0
293,location,0.981,53,52,1,0
293,room_comfort,0.378,45,17,28,0
293,value,0.438,16,7,9,0
293,noise,0.4,5,2,3,0
293,breakfast,0.389,18,7,11,0
294,wifi,0.333,15,5,10,1
294,pool,0.0,2,0,2,1
294,gym,0.2,5,1,4,1
294,sauna,0.455,11,5,6,1
294,restaurant,0.615,13,8,5,1
294,room_service,0.4,5,2,3,1
294,staff,0.692,78,54,24,0
294,cleanliness,0.894,47,42,5,0
294,location,0.863,73,63,10,0
294,room_comfort,0.646,127,82,45,0
294,value,0.263,38,10,28,0
294,noise,0.593,27,16,11,0
294,breakfast,0.463,41,19,22,0
295,wifi,0.055,275,15,260,1
295,gym,0.733,15,11,4,1
295,sauna,0.333,3,1,2,1
295,restaurant,0.541,37,20,17,1
295,room_service,0.091,11,1,10,1
295,lounge,0.857,7,6,1,1
295,staff,0.66,285,188,97,0
295,cleanliness,0.789,185,146,39,0
295,location,0.922,436,402,34,0
295,room_comfort,0.509,479,244,235,0
295,value,0.423,142,60,82,0
295,noise,0.49,49,24,25,0
295,breakfast,0.747,257,192,65,0
296,restaurant,0.9,20,18,2,1
296,lounge,1.0,2,2,0,1
296,staff,0.935,62,58,4,0
296,cleanliness,0.8,10,8,2,0
296,location,1.0,46,46,0,0
296,room_comfort,0.571,56,32,24,0
296,value,0.5,12,6,6,0
296,noise,1.0,10,10,0,0
296,breakfast,0.286,14,4,10,0
297,pool,1.0,8,8,0,1
297,gym,1.0,2,2,0,1
297,sauna,0.889,9,8,1,1
297,restaurant,0.5,2,1,1,1
297,room_service,0.0,1,0,1,1
297,staff,0.947,19,18,1,0
297,cleanliness,0.6,5,3,2,0
297,location,1.0,14,14,0,0
297,room_comfort,0.65,20,13,7,0
297,value,0.364,11,4,7,0
297,noise,0.429,7,3,4,0
297,breakfast,0.375,8,3,5,0
298,wifi,0.375,24,9,15,1
298,pool,0.545,176,96,80,1
298,gym,0.757,37,28,9,1
298,sauna,0.59,161,95,66,1
298,restaurant,0.486,107,52,55,1
298,room_service,0.385,52,20,32,1
298,lounge,0.333,3,1,2,1
298,event_space,0.75,4,3,1,1
298,staff,0.772,794,613,181,0
298,cleanliness,0.849,312,265,47,0
298,location,0.913,446,407,39,0
298,room_comfort,0.717,1048,751,297,0
298,value,0.395,200,79,121,0
298,noise,0.488,129,63,66,0
298,breakfast,0.606,609,369,240,0
299,wifi,0.712,104,74,30,1
299,gym,0.5,10,5,5,1
299,restaurant,0.728,103,75,28,1
299,room_service,0.241,29,7,22,1
299,lounge,0.455,11,5,6,1
299,event_space,0.5,2,1,1,1
299,staff,0.843,1206,1017,189,0
299,cleanliness,0.89,628,559,69,0
299,location,0.923,1044,964,80,0
299,room_comfort,0.46,2154,991,1163,0
299,value,0.419,272,114,158,0
299,noise,0.508,252,128,124,0
299,breakfast,0.611,383,234,149,0
300,wifi,0.3,50,15,35,1
300,pool,0.0,1,0,1,1
300,gym,0.0,1,0,1,1
300,sauna,0.0,1,0,1,1
300,restaurant,0.226,53,12,41,1
300,room_service,0.0,2,0,2,1
300,staff,0.497,173,86,87,0
300,cleanliness,0.672,116,78,38,0
300,location,0.288,156,45,111,0
300,room_comfort,0.518,282,146,136,0
300,value,0.496,119,59,60,0
300,noise,0.474,19,9,10,0
300,breakfast,0.606,246,149,97,0
301,wifi,0.857,14,12,2,1
301,pool,0.0,2,0,2,1
301,gym,0.167,6,1,5,1
301,sauna,0.0,1,0,1,1
301,restaurant,0.742,93,69,24,1
301,room_service,0.278,18,5,13,1
301,lounge,0.875,8,7,1,1
301,event_space,0.0,1,0,1,1
301,staff,0.881,488,430,58,0
301,cleanliness,0.828,145,120,25,0
301,location,0.959,435,417,18,0
301,room_comfort,0.597,626,374,252,0
301,value,0.234,175,41,134,0
301,noise,0.485,66,32,34,0
301,breakfast,0.64,267,171,96,0
302,wifi,0.0,2,0,2,1
302,gym,1.0,3,3,0,1
302,restaurant,0.571,7,4,3,1
302,room_service,0.0,3,0,3,1
302,lounge,0.0,1,0,1,1
302,staff,0.838,37,31,6,0
302,cleanliness,0.857,14,12,2,0
302,location,0.941,34,32,2,0
302,room_comfort,0.521,48,25,23,0
302,value,0.25,8,2,6,0
302,noise,0.5,6,3,3,0
302,breakfast,0.524,21,11,10,0
303,wifi,0.4,20,8,12,1
303,gym,0.0,1,0,1,1
303,restaurant,0.714,7,5,2,1
303,room_service,0.0,2,0,2,1
303,staff,0.825,57,47,10,0
303,cleanliness,0.721,61,44,17,0
303,location,0.824,74,61,13,0
303,room_comfort,0.624,109,68,41,0
303,value,0.56,25,14,11,0
303,noise,0.5,16,8,8,0
303,breakfast,0.732,56,41,15,0
304,wifi,0.885,52,46,6,1
304,pool,0.0,1,0,1,1
304,gym,0.0,1,0,1,1
304,restaurant,0.421,19,8,11,1
304,room_service,1.0,1,1,0,1
304,event_space,1.0,1,1,0,1
304,staff,0.766,107,82,25,0
304,cleanliness,0.775,129,100,29,0
304,location,0.664,125,83,42,0
304,room_comfort,0.692,234,162,72,0
304,value,0.605,81,49,32,0
304,noise,0.78,50,39,11,0
304,breakfast,0.671,149,100,49,0
305,wifi,0.125,8,1,7,1
305,restaurant,0.636,22,14,8,1
305,room_service,1.0,2,2,0,1
305,lounge,0.333,3,1,2,1
305,staff,0.873,102,89,13,0
305,cleanliness,0.952,21,20,1,0
305,location,0.949,59,56,3,0
305,room_comfort,0.644,135,87,48,0
305,value,0.462,26,12,14,0
305,noise,0.6,20,12,8,0
305,breakfast,0.633,49,31,18,0
306,wifi,0.0,3,0,3,1
306,sauna,0.0,1,0,1,1
306,restaurant,0.5,2,1,1,1
306,lounge,1.0,1,1,0,1
306,staff,0.733,15,11,4,0
306,cleanliness,0.714,7,5,2,0
306,location,0.84,25,21,4,0
306,room_comfort,0.552,29,16,13,0
306,value,0.538,13,7,6,0
306,noise,0.167,6,1,5,0
306,breakfast,0.4,15,6,9,0
307,wifi,0.088,34,3,31,1
307,pool,1.0,1,1,0,1
307,restaurant,0.714,21,15,6,1
307,room_service,0.0,1,0,1,1
307,lounge,0.0,2,0,2,1
307,event_space,0.75,4,3,1,1
307,staff,0.594,96,57,39,0
307,cleanliness,0.444,63,28,35,0
307,location,0.937,79,74,5,0
307,room_comfort,0.352,199,70,129,0
307,value,0.212,52,11,41,0
307,noise,0.5,22,11,11,0
307,breakfast,0.316,38,12,26,0
308,wifi,0.733,15,11,4,1
308,pool,0.756,45,34,11,1
308,gym,0.0,1,0,1,1
308,sauna,0.812,16,13,3,1
308,restaurant,0.818,22,18,4,1
308,room_service,0.0,2,0,2,1
308,lounge,0.5,2,1,1,1
308,staff,0.885,156,138,18,0
308,cleanliness,0.721,68,49,19,0
308,location,0.888,143,127,16,0
308,room_comfort,0.484,188,91,97,0
308,value,0.528,53,28,25,0
308,noise,0.483,29,14,15,0
308,breakfast,0.559,68,38,30,0
309,wifi,0.5,2,1,1,1
309,restaurant,0.706,17,12,5,1
309,room_service,0.5,4,2,2,1
309,lounge,0.778,9,7,2,1
309,event_space,1.0,1,1,0,1
309,staff,0.873,126,110,16,0
309,cleanliness,0.923,13,12,1,0
309,location,0.929,85,79,6,0
309,room_comfort,0.7,180,126,54,0
309,value,0.333,21,7,14,0
309,noise,0.361,36,13,23,0
309,breakfast,0.529,51,27,24,0
310,wifi,0.0,8,0,8,1
310,gym,0.5,2,1,1,1
310,restaurant,0.75,4,3,1,1
310,room_service,1.0,2,2,0,1
310,lounge,1.0,1,1,0,1
310,event_space,0.0,2,0,2,1
310,staff,0.773,22,17,5,0
310,cleanliness,0.5,4,2,2,0
310,location,0.833,12,10,2,0
310,room_comfort,0.438,32,14,18,0
310,value,0.375,8,3,5,0
310,noise,0.0,1,0,1,0
310,breakfast,0.529,17,9,8,0
311,wifi,0.3,10,3,7,1
311,restaurant,1.0,8,8,0,1
311,room_service,0.0,1,0,1,1
311,staff,0.929,42,39,3,0
311,cleanliness,0.885,26,23,3,0
311,location,0.957,47,45,2,0
311,room_comfort,0.457,70,32,38,0
311,value,0.25,4,1,3,0
311,noise,0.4,5,2,3,0
311,breakfast,0.654,26,17,9,0
312,wifi,1.0,2,2,0,1
312,restaurant,1.0,8,8,0,1
312,staff,0.871,31,27,4,0
312,cleanliness,1.0,6,6,0,0
312,location,1.0,36,36,0,0
312,room_comfort,0.487,39,19,20,0
312,value,0.667,9,6,3,0
312,noise,0.714,7,5,2,0
312,breakfast,0.759,29,22,7,0
313,wifi,0.333,45,15,30,1
313,gym,0.0,1,0,1,1
313,restaurant,0.966,29,28,1,1
313,room_service,0.0,1,0,1,1
313,staff,0.757,115,87,28,0
313,cleanliness,0.921,151,139,12,0
313,location,0.927,164,152,12,0
313,room_comfort,0.463,285,132,153,0
313,value,0.591,66,39,27,0
313,noise,0.385,52,20,32,0
313,breakfast,0.423,26,11,15,0
314,wifi,0.655,29,19,10,1
314,pool,0.611,247,151,96,1
314,gym,0.433,30,13,17,1
314,sauna,0.774,31,24,7,1
314,restaurant,0.661,62,41,21,1
314,room_service,0.341,41,14,27,1
314,lounge,0.8,5,4,1,1
314,event_space,0.6,15,9,6,1
314,staff,0.74,335,248,87,0
314,cleanliness,0.678,171,116,55,0
314,location,0.841,372,313,59,0
314,room_comfort,0.558,593,331,262,0
314,value,0.421,126,53,73,0
314,noise,0.456,57,26,31,0
314,breakfast,0.729,288,210,78,0
315,wifi,0.909,11,10,1,1
315,restaurant,0.857,7,6,1,1
315,staff,0.782,142,111,31,0
315,cleanliness,0.821,56,46,10,0
315,location,0.967,183,177,6,0
315,room_comfort,0.517,207,107,100,0
315,value,0.408,49,20,29,0
315,noise,0.667,15,10,5,0
315,breakfast,0.383,47,18,29,0
316,wifi,0.0,1,0,1,1
316,pool,0.5,4,2,2,1
316,gym,0.75,4,3,1,1
316,sauna,0.375,8,3,5,1
316,restaurant,0.556,9,5,4,1
316,room_service,0.5,6,3,3,1
316,lounge,0.0,1,0,1,1
316,staff,0.649,37,24,13,0
316,cleanliness,0.538,13,7,6,0
316,location,0.968,31,30,1,0
316,room_comfort,0.396,48,19,29,0
316,value,0.182,11,2,9,0
316,noise,0.0,6,0,6,0
316,breakfast,0.412,17,7,10,0
317,wifi,0.112,188,21,167,1
317,pool,0.0,1,0,1,1
317,gym,0.429,21,9,12,1
317,sauna,0.0,4,0,4,1
317,restaurant,0.761,159,121,38,1
317,room_service,0.5,44,22,22,1
317,lounge,0.6,10,6,4,1
317,staff,0.805,1114,897,217,0
317,cleanliness,0.876,460,403,57,0
317,location,0.89,821,731,90,0
317,room_comfort,0.626,1576,987,589,0
317,value,0.458,271,124,147,0
317,noise,0.527,275,145,130,0
317,breakfast,0.573,832,477,355,0
318,wifi,0.156,32,5,27,1
318,gym,0.0,2,0,2,1
318,restaurant,0.304,23,7,16,1
318,room_service,0.5,8,4,4,1
318,lounge,0.0,1,0,1,1
318,staff,0.778,167,130,37,0
318,cleanliness,0.682,44,30,14,0
318,location,0.972,249,242,7,0
318,room_comfort,0.444,171,76,95,0
318,value,0.308,52,16,36,0
318,noise,0.095,21,2,19,0
318,breakfast,0.438,89,39,50,0
319,wifi,0.0,1,0,1,1
319,restaurant,0.0,1,0,1,1
319,staff,0.833,12,10,2,0
319,cleanliness,1.0,2,2,0,0
319,location,1.0,9,9,0,0
319,room_comfort,0.6,15,9,6,0
319,value,1.0,3,3,0,0
319,noise,0.667,3,2,1,0
319,breakfast,0.875,8,7,1,0
320,wifi,0.375,8,3,5,1
320,restaurant,0.625,8,5,3,1
320,room_service,0.0,2,0,2,1
320,staff,0.877,81,71,10,0
320,cleanliness,0.9,20,18,2,0
320,location,0.966,89,86,3,0
320,room_comfort,0.619,84,52,32,0
320,value,0.538,13,7,6,0
320,noise,0.714,21,15,6,0
320,breakfast,0.522,23,12,11,0
321,wifi,0.0,3,0,3,1
321,gym,0.0,2,0,2,1
321,sauna,0.0,1,0,1,1
321,restaurant,0.5,2,1,1,1
321,room_service,0.0,2,0,2,1
321,staff,0.722,36,26,10,0
321,cleanliness,0.0,12,0,12,0
321,location,0.954,65,62,3,0
321,room_comfort,0.234,47,11,36,0
321,value,0.143,14,2,12,0
321,noise,0.0,4,0,4,0
321,breakfast,0.533,15,8,7,0
322,wifi,0.364,22,8,14,1
322,pool,0.0,1,0,1,1
322,gym,0.333,9,3,6,1
322,sauna,0.0,2,0,2,1
322,restaurant,0.586,29,17,12,1
322,room_service,0.5,16,8,8,1
322,lounge,0.733,15,11,4,1
322,staff,0.799,348,278,70,0
322,cleanliness,0.648,105,68,37,0
322,location,0.934,273,255,18,0
322,room_comfort,0.464,485,225,260,0
322,value,0.345,113,39,74,0
322,noise,0.338,68,23,45,0
322,breakfast,0.681,213,145,68,0
323,wifi,0.273,11,3,8,1
323,gym,0.4,5,2,3,1
323,sauna,1.0,1,1,0,1
323,restaurant,0.75,40,30,10,1
323,room_service,0.227,22,5,17,1
323,lounge,1.0,9,9,0,1
323,staff,0.863,524,452,72,0
323,cleanliness,0.677,161,109,52,0
323,location,0.941,354,333,21,0
323,room_comfort,0.438,737,323,414,0
323,value,0.276,116,32,84,0
323,noise,0.329,79,26,53,0
323,breakfast,0.814,306,249,57,0
324,wifi,0.217,69,15,54,1
324,restaurant,0.7,20,14,6,1
324,room_service,0.0,1,0,1,1
324,lounge,0.0,1,0,1,1
324,staff,0.787,174,137,37,0
324,cleanliness,0.645,121,78,43,0
324,location,0.959,246,236,10,0
324,room_comfort,0.524,292,153,139,0
324,value,0.642,95,61,34,0
324,noise,0.316,79,25,54,0
324,breakfast,0.644,163,105,58,0
325,wifi,0.069,391,27,364,1
325,pool,0.327,284,93,191,1
325,gym,0.451,113,51,62,1
325,sauna,0.432,222,96,126,1
325,restaurant,0.637,146,93,53,1
325,room_service,0.537,67,36,31,1
325,lounge,0.833,30,25,5,1
325,event_space,0.4,5,2,3,1
325,staff,0.7,1300,910,390,0
325,cleanliness,0.741,505,374,131,0
325,location,0.955,1263,1206,57,0
325,room_comfort,0.385,2268,873,1395,0
325,value,0.259,575,149,426,0
325,noise,0.394,241,95,146,0
325,breakfast,0.565,634,358,276,0
326,wifi,1.0,2,2,0,1
326,restaurant,0.857,7,6,1,1
326,room_service,0.5,2,1,1,1
326,staff,0.929,56,52,4,0
326,cleanliness,1.0,18,18,0,0
326,location,0.949,59,56,3,0
326,room_comfort,0.578,64,37,27,0
326,value,0.364,11,4,7,0
326,noise,0.667,6,4,2,0
326,breakfast,0.727,22,16,6,0
327,wifi,0.167,12,2,10,1
327,pool,0.429,21,9,12,1
327,gym,0.0,2,0,2,1
327,sauna,0.5,2,1,1,1
327,restaurant,0.833,18,15,3,1
327,staff,0.857,70,60,10,0
327,cleanliness,0.854,48,41,7,0
327,location,0.974,78,76,2,0
327,room_comfort,0.596,89,53,36,0
327,value,0.471,17,8,9,0
327,noise,0.5,26,13,13,0
327,breakfast,0.286,7,2,5,0
328,wifi,0.75,4,3,1,1
328,pool,0.615,13,8,5,1
328,gym,0.667,3,2,1,1
328,sauna,0.714,7,5,2,1
328,restaurant,0.5,12,6,6,1
328,room_service,0.0,3,0,3,1
328,staff,0.727,44,32,12,0
328,cleanliness,0.81,21,17,4,0
328,location,0.611,36,22,14,0
328,room_comfort,0.673,55,37,18,0
328,value,0.333,9,3,6,0
328,noise,0.5,8,4,4,0
328,breakfast,0.625,40,25,15,0
329,wifi,0.765,17,13,4,1
329,pool,0.74,50,37,13,1
329,gym,0.571,7,4,3,1
329,sauna,0.75,4,3,1,1
329,restaurant,0.6,40,24,16,1
329,room_service,0.25,4,1,3,1
329,lounge,1.0,3,3,0,1
329,event_space,1.0,1,1,0,1
329,staff,0.888,285,253,32,0
329,cleanliness,0.83,88,73,15,0
329,location,0.99,309,306,3,0
329,room_comfort,0.692,302,209,93,0
329,value,0.3,60,18,42,0
329,noise,0.717,53,38,15,0
329,breakfast,0.72,157,113,44,0
330,wifi,1.0,5,5,0,1
330,pool,0.0,1,0,1,1
330,gym,0.333,3,1,2,1
330,restaurant,0.25,4,1,3,1
330,staff,0.5,36,18,18,0
330,cleanliness,0.913,23,21,2,0
330,location,0.946,37,35,2,0
330,room_comfort,0.532,77,41,36,0
330,value,0.5,12,6,6,0
330,noise,0.571,7,4,3,0
330,breakfast,0.429,7,3,4,0
331,wifi,0.1,20,2,18,1
331,pool,0.562,130,73,57,1
331,gym,0.889,9,8,1,1
331,sauna,0.423,26,11,15,1
331,restaurant,0.625,64,40,24,1
331,room_service,0.421,19,8,11,1
331,lounge,0.333,6,2,4,1
331,event_space,0.0,7,0,7,1
331,staff,0.7,243,170,73,0
331,cleanliness,0.245,53,13,40,0
331,location,0.841,164,138,26,0
331,room_comfort,0.592,373,221,152,0
331,value,0.219,114,25,89,0
331,noise,0.132,38,5,33,0
331,breakfast,0.515,132,68,64,0
332,wifi,0.818,22,18,4,1
332,pool,0.41,39,16,23,1
332,gym,0.462,13,6,7,1
332,sauna,0.5,2,1,1,1
332,restaurant,0.789,19,15,4,1
332,room_service,0.6,5,3,2,1
332,lounge,0.333,3,1,2,1
332,staff,0.916,190,174,16,0
332,cleanliness,0.905,84,76,8,0
332,location,0.955,178,170,8,0
332,room_comfort,0.677,201,136,65,0
332,value,0.489,45,22,23,0
332,noise,0.795,39,31,8,0
332,breakfast,0.692,78,54,24,0
333,wifi,0.0,34,0,34,1
333,pool,0.0,1,0,1,1
333,gym,0.0,5,0,5,1
333,sauna,1.0,1,1,0,1
333,restaurant,0.577,26,15,11,1
333,room_service,0.714,7,5,2,1
333,lounge,0.0,2,0,2,1
333,staff,0.966,206,199,7,0
333,cleanliness,0.896,48,43,5,0
333,location,0.964,223,215,8,0
333,room_comfort,0.673,196,132,64,0
333,value,0.522,23,12,11,0
333,noise,0.679,28,19,9,0
333,breakfast,0.632,68,43,25,0
334,wifi,0.333,3,1,2,1
334,gym,0.0,1,0,1,1
334,restaurant,0.833,6,5,1,1
334,room_service,0.0,1,0,1,1
334,lounge,1.0,1,1,0,1
334,staff,0.917,48,44,4,0
334,cleanliness,1.0,16,16,0,0
334,location,1.0,35,35,0,0
334,room_comfort,0.589,73,43,30,0
334,value,0.4,10,4,6,0
334,noise,0.857,7,6,1,0
334,breakfast,0.778,18,14,4,0
335,wifi,0.875,8,7,1,1
335,restaurant,0.938,16,15,1,1
335,staff,0.929,70,65,5,0
335,cleanliness,0.867,30,26,4,0
335,location,0.976,82,80,2,0
335,room_comfort,0.56,75,42,33,0
335,value,0.7,20,14,6,0
335,noise,0.85,20,17,3,0
335,breakfast,0.855,55,47,8,0
336,pool,1.0,1,1,0,1
336,gym,1.0,1,1,0,1
336,sauna,0.8,5,4,1,1
336,restaurant,0.667,3,2,1,1
336,lounge,0.0,1,0,1,1
336,staff,0.625,8,5,3,0
336,cleanliness,1.0,1,1,0,0
336,location,1.0,6,6,0,0
336,room_comfort,0.833,6,5,1,0
336,value,0.333,6,2,4,0
336,noise,1.0,1,1,0,0
336,breakfast,0.0,3,0,3,0
337,wifi,1.0,4,4,0,1
337,gym,1.0,2,2,0,1
337,restaurant,0.947,19,18,1,1
337,lounge,1.0,2,2,0,1
337,staff,0.953,86,82,4,0
337,cleanliness,0.88,25,22,3,0
337,location,0.855,76,65,11,0
337,room_comfort,0.557,106,59,47,0
337,value,0.692,13,9,4,0
337,noise,0.625,16,10,6,0
337,breakfast,0.682,88,60,28,0
338,wifi,0.484,31,15,16,1
338,pool,0.0,1,0,1,1
338,gym,1.0,1,1,0,1
338,sauna,0.0,2,0,2,1
338,restaurant,0.743,109,81,28,1
338,room_service,0.5,6,3,3,1
338,lounge,0.667,3,2,1,1
338,event_space,0.0,1,0,1,1
338,staff,0.907,567,514,53,0
338,cleanliness,0.939,148,139,9,0
338,location,0.949,355,337,18,0
338,room_comfort,0.638,475,303,172,0
338,value,0.709,86,61,25,0
338,noise,0.627,75,47,28,0
338,breakfast,0.911,561,511,50,0
339,wifi,0.429,7,3,4,1
339,gym,0.25,4,1,3,1
339,restaurant,0.846,13,11,2,1
339,lounge,0.667,3,2,1,1
339,staff,0.899,89,80,9,0
339,cleanliness,0.893,28,25,3,0
339,location,0.869,61,53,8,0
339,room_comfort,0.812,96,78,18,0
339,value,0.7,20,14,6,0
339,noise,0.913,23,21,2,0
339,breakfast,0.781,64,50,14,0
340,wifi,0.141,64,9,55,1
340,pool,0.33,94,31,63,1
340,gym,0.0,8,0,8,1
340,sauna,0.588,182,107,75,1
340,restaurant,0.435,46,20,26,1
340,room_service,0.286,7,2,5,1
340,lounge,0.0,1,0,1,1
340,event_space,1.0,3,3,0,1
340,staff,0.686,239,164,75,0
340,cleanliness,0.738,130,96,34,0
340,location,0.822,242,199,43,0
340,room_comfort,0.542,310,168,142,0
340,value,0.402,107,43,64,0
340,noise,0.692,39,27,12,0
340,breakfast,0.635,170,108,62,0
341,wifi,0.368,68,25,43,1
341,gym,0.0,2,0,2,1
341,sauna,0.0,1,0,1,1
341,restaurant,0.568,44,25,19,1
341,room_service,0.143,7,1,6,1
341,lounge,0.5,2,1,1,1
341,staff,0.724,199,144,55,0
341,cleanliness,0.756,156,118,38,0
341,location,0.95,380,361,19,0
341,room_comfort,0.514,364,187,177,0
341,value,0.506,87,44,43,0
341,noise,0.385,78,30,48,0
341,breakfast,0.589,197,116,81,0
342,wifi,1.0,2,2,0,1
342,pool,0.0,1,0,1,1
342,restaurant,0.5,4,2,2,1
342,staff,0.929,14,13,1,0
342,cleanliness,0.8,10,8,2,0
342,location,0.462,13,6,7,0
342,room_comfort,0.667,15,10,5,0
342,value,0.222,9,2,7,0
342,noise,0.0,2,0,2,0
342,breakfast,0.706,17,12,5,0
343,wifi,0.045,67,3,64,1
343,pool,0.0,5,0,5,1
343,gym,0.8,5,4,1,1
343,sauna,0.0,3,0,3,1
343,restaurant,0.686,35,24,11,1
343,room_service,0.4,5,2,3,1
343,lounge,0.923,13,12,1,1
343,staff,0.768,194,149,45,0
343,cleanliness,0.645,62,40,22,0
343,location,0.951,205,195,10,0
343,room_comfort,0.432,250,108,142,0
343,value,0.098,82,8,74,0
343,noise,0.323,31,10,21,0
343,breakfast,0.568,118,67,51,0
344,wifi,0.429,7,3,4,1
344,restaurant,0.867,15,13,2,1
344,staff,0.891,110,98,12,0
344,cleanliness,0.769,52,40,12,0
344,location,0.934,91,85,6,0
344,room_comfort,0.591,154,91,63,0
344,value,0.444,36,16,20,0
344,noise,0.8,15,12,3,0
344,breakfast,0.491,53,26,27,0
345,wifi,0.75,4,3,1,1
345,pool,0.6,15,9,6,1
345,sauna,0.538,13,7,6,1
345,restaurant,1.0,9,9,0,1
345,staff,0.765,34,26,8,0
345,cleanliness,0.9,20,18,2,0
345,location,0.969,32,31,1,0
345,room_comfort,0.519,52,27,25,0
345,value,0.4,10,4,6,0
345,noise,0.571,7,4,3,0
345,breakfast,0.562,16,9,7,0
346,wifi,0.0,2,0,2,1
346,restaurant,0.714,7,5,2,1
346,room_service,1.0,1,1,0,1
346,event_space,1.0,2,2,0,1
346,staff,0.924,66,61,5,0
346,cleanliness,0.947,19,18,1,0
346,location,0.907,43,39,4,0
346,room_comfort,0.667,57,38,19,0
346,value,0.429,7,3,4,0
346,noise,0.5,14,7,7,0
346,breakfast,0.882,51,45,6,0
347,wifi,0.375,8,3,5,1
347,sauna,1.0,1,1,0,1
347,restaurant,0.667,6,4,2,1
347,room_service,0.0,1,0,1,1
347,staff,0.915,47,43,4,0
347,cleanliness,0.793,29,23,6,0
347,location,0.947,76,72,4,0
347,room_comfort,0.689,61,42,19,0
347,value,0.615,13,8,5,0
347,noise,0.455,11,5,6,0
347,breakfast,0.364,22,8,14,0
348,wifi,0.455,44,20,24,1
348,pool,0.25,8,2,6,1
348,gym,0.417,12,5,7,1
348,sauna,0.0,2,0,2,1
348,restaurant,0.667,39,26,13,1
348,room_service,0.267,15,4,11,1
348,lounge,1.0,1,1,0,1
348,staff,0.811,349,283,66,0
348,cleanliness,0.879,116,102,14,0
348,location,0.919,359,330,29,0
348,room_comfort,0.607,384,233,151,0
348,value,0.283,92,26,66,0
348,noise,0.38,50,19,31,0
348,breakfast,0.779,244,190,54,0
349,wifi,0.5,4,2,2,1
349,restaurant,0.889,9,8,1,1
349,staff,0.862,58,50,8,0
349,cleanliness,0.556,9,5,4,0
349,location,0.857,35,30,5,0
349,room_comfort,0.386,57,22,35,0
349,value,0.643,14,9,5,0
349,noise,0.167,6,1,5,0
349,breakfast,0.786,28,22,6,0
350,wifi,0.062,32,2,30,1
350,gym,0.25,4,1,3,1
350,sauna,0.8,5,4,1,1
350,restaurant,0.667,12,8,4,1
350,room_service,0.0,5,0,5,1
350,staff,0.802,91,73,18,0
350,cleanliness,0.591,22,13,9,0
350,location,0.974,189,184,5,0
350,room_comfort,0.349,109,38,71,0
350,value,0.118,17,2,15,0
350,noise,0.2,20,4,16,0
350,breakfast,0.507,75,38,37,0
351,wifi,0.444,9,4,5,1
351,pool,0.0,1,0,1,1
351,gym,0.0,3,0,3,1
351,sauna,0.2,5,1,4,1
351,restaurant,0.579,57,33,24,1
351,room_service,0.692,13,9,4,1
351,staff,0.715,319,228,91,0
